TransactionAmount,PreviousTransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,AgeGroup,AmountGroup,Cluster
726956.5825,2023-06-16 17:21:15,1,41,1,4854.000000000001,2,36550.0,5.0,34224487.9222,2024-11-04 8:09:07,1,0,3
462654.18350000004,2023-06-16 16:41:23,1,8,1,1878.0,0,15960.0,5.0,184249269.98699996,2024-11-04 8:10:49,2,0,2
38914.538,2023-07-19 17:42:38,1,28,2,2250.0,1,61780.0,5.0,30465135.724199995,2024-11-04 8:10:02,2,0,1
798011.598,2023-04-27 17:30:16,1,36,1,4358.000000000001,0,49310.0,5.0,148891424.4942,2024-11-04 8:08:01,1,0,3
95923.5715,2023-02-09 17:53:59,1,29,0,3862.0,2,34642.65232974911,5.0,34211247.6236,2024-11-04 8:08:15,1,0,1
193151.701,2023-01-02 16:45:05,1,9,1,3118.0,0,41770.0,5.0,215316068.5942,2024-11-04 8:11:54,0,0,2
931678.689,2023-12-08 16:47:48,1,21,2,1196.0,3,42930.0,5.0,22810904.2268,2024-11-04 8:11:09,2,0,0
616238.9375,2023-02-10 17:06:40,1,20,1,2870.0,0,51920.0,5.0,104212408.78699999,2024-11-04 8:06:33,0,0,0
1364878.265,2023-06-26 18:57:37,1,38,1,1320.0,3,14800.000000000002,5.0,14213338.645999998,2024-11-04 8:09:32,2,1,3
23467.7955,2023-10-12 16:02:13,1,15,0,2622.0,1,40320.0,5.0,116706341.3412,2024-11-04 8:07:29,0,0,0
673401.479,2023-10-30 17:17:51,1,7,0,1258.0,3,18570.0,5.0,3296191.7643999998,2024-11-04 8:10:35,2,0,2
579205.1325000001,2023-04-18 17:43:50,1,8,2,3366.0,1,7260.000000000001,5.0,97981137.47059998,2024-11-04 8:10:05,0,0,2
56299.319,2023-03-09 17:37:08,1,21,2,4048.0000000000005,2,8710.0,5.0,58686162.7368,2024-11-04 8:11:42,1,0,0
444616.99350000004,2023-04-24 17:01:08,1,33,1,1692.0,3,42930.0,5.0,16780766.4352,2024-11-04 8:07:02,2,0,3
344299.51550000004,2023-08-11 18:20:48,1,28,0,3614.0,2,70770.0,5.0,39075792.8362,2024-11-04 8:10:00,0,0,1
70441.2435,2023-01-30 17:11:53,1,17,1,2994.0,0,15960.0,5.0,96094618.07119998,2024-11-04 8:11:44,0,0,0
447552.83400000003,2023-04-17 16:56:06,1,21,0,2064.0,1,20890.0,5.0,103233221.76019998,2024-11-04 8:07:39,2,0,0
1168848.5489999999,2023-11-23 16:09:39,1,40,0,2436.0,1,51340.0,5.0,134394636.43379998,2024-11-04 8:11:33,0,0,3
837846.924,2023-12-25 17:46:24,1,20,1,1940.0,0,32200.0,5.0,213707149.1632,2024-11-04 8:08:23,2,0,0
1670224.8654999998,2023-05-31 16:54:20,1,20,1,1816.0,0,15960.0,5.0,150481004.1632,2024-11-04 8:07:52,2,1,0
680040.7,2023-11-06 17:23:08,1,6,0,4606.000000000001,2,37130.0,5.0,109472824.05099998,2024-11-04 8:10:00,1,0,2
43423.8355,2023-02-20 17:28:15,1,18,2,3304.0,1,32490.0,5.0,66023519.67219999,2024-11-04 8:10:56,0,0,0
349595.54150000005,2023-06-19 16:36:25,1,23,1,1630.0,3,15380.000000000002,5.0,17496635.163999997,2024-11-04 8:06:27,2,0,1
243329.62850000002,2023-10-30 16:58:01,1,30,1,1630.0,1,84110.0,5.0,80750748.43519998,2024-11-04 8:12:22,2,0,1
552955.2645,2023-09-08 16:48:51,1,41,2,2312.0,1,14510.000000000002,5.0,54346468.9114,2024-11-04 8:10:16,2,0,3
227902.0745,2023-10-02 17:44:05,1,1,1,3428.0,1,35680.0,5.0,31312961.1368,2024-11-04 8:10:29,0,0,2
1250745.067,2023-04-14 17:59:43,1,16,0,1320.0,3,48150.0,5.0,26819441.819799997,2024-11-04 8:07:02,2,1,0
127891.61250000002,2023-10-17 16:58:59,1,11,0,2312.0,1,9580.0,5.0,52960700.5804,2024-11-04 8:11:00,2,0,0
189064.5505,2023-01-16 16:31:48,1,10,1,4296.000000000001,2,48150.0,5.0,53032704.002,2024-11-04 8:11:19,1,0,2
266624.4675,2023-06-02 16:48:43,1,42,2,4420.000000000001,2,8710.0,5.0,100461536.33079998,2024-11-04 8:08:37,1,0,3
65030.086500000005,2023-11-10 16:10:34,1,26,1,1630.0,3,51340.0,5.0,21493271.365,2024-11-04 8:11:36,2,0,1
45496.1935,2023-09-18 16:04:52,1,1,1,3614.0,0,47570.0,5.0,160503612.66859996,2024-11-04 8:09:16,0,0,2
50005.491,2023-12-21 17:01:24,1,36,0,4048.0000000000005,0,82080.0,5.0,191815282.41619995,2024-11-04 8:12:00,1,0,3
32755.0295,2023-05-01 17:17:12,1,20,1,1692.0,1,12770.0,5.0,41627451.280999996,2024-11-04 8:11:25,2,0,0
1350659.5865,2023-09-22 16:42:15,1,35,2,2870.0,1,17990.0,5.0,53313428.0858,2024-11-04 8:06:44,0,1,3
50945.7275,2023-09-20 17:25:26,1,15,0,4792.000000000001,2,66130.0,5.0,45900497.3112,2024-11-04 8:07:23,1,0,0
282838.75000000006,2023-06-09 16:10:51,1,38,1,2622.0,1,75120.0,5.0,101127865.51539998,2024-11-04 8:07:18,0,0,3
387819.0335000001,2023-03-30 16:09:26,1,22,0,1692.0,3,5230.0,5.0,11105141.3578,2024-11-04 8:10:01,2,0,1
591811.9770000001,2023-05-02 16:14:22,1,26,1,4668.000000000001,2,11320.0,5.0,80748219.38939999,2024-11-04 8:06:34,1,0,1
21453.003,2023-02-27 16:39:28,1,24,0,3304.0,1,41770.0,5.0,111089181.852,2024-11-04 8:10:57,0,0,1
564429.9874999999,2023-02-02 16:19:31,1,14,2,2374.0,1,39450.0,5.0,94648301.40839998,2024-11-04 8:07:20,2,0,0
56759.843,2023-10-30 17:54:19,1,7,1,3366.0,1,34642.65232974911,5.0,124150364.50239998,2024-11-04 8:11:01,0,0,2
267583.8925,2023-07-10 16:43:05,1,4,2,1692.0,3,9000.0,5.0,19425553.2724,2024-11-04 8:10:08,2,0,2
830152.3355,2023-06-30 17:10:38,1,7,0,1816.0,0,39740.0,5.0,203043204.39639997,2024-11-04 8:10:24,2,0,2
252194.71550000005,2023-02-01 18:47:20,1,5,2,2684.0,0,18860.0,5.0,19897741.0,2024-11-04 8:12:12,0,0,2
991508.432,2023-10-09 18:43:04,1,23,0,2622.0,1,37130.0,5.0,29986997.3006,2024-11-04 8:11:35,0,0,1
318778.8105,2023-09-06 17:01:50,1,29,0,4234.000000000001,0,65840.0,5.0,175880806.2022,2024-11-04 8:12:08,1,0,1
1202927.325,2023-10-10 16:42:09,1,6,0,1444.0,3,42350.0,5.0,8734384.071399998,2024-11-04 8:11:30,2,0,2
895815.3825000001,2023-07-17 16:57:14,1,2,1,3490.0,2,47860.0,5.0,80669670.20219998,2024-11-04 8:09:35,0,0,2
1513665.894,2023-05-17 17:00:34,1,31,2,3614.0,2,67000.0,5.0,28470164.890199997,2024-11-04 8:09:42,0,1,1
1007933.788,2023-04-03 16:37:24,1,7,0,4296.000000000001,2,38870.0,5.0,69825568.114,2024-11-04 8:09:39,1,0,2
1214037.4665,2023-09-12 16:28:38,1,10,0,4978.000000000001,2,22049.999999999993,5.0,64918326.657599986,2024-11-04 8:09:26,1,0,2
238609.2575,2023-12-08 16:39:15,1,28,0,4482.000000000001,2,26110.0,5.0,49387307.6324,2024-11-04 8:11:35,1,0,1
84141.8325,2023-03-13 16:25:34,1,14,0,3862.0,2,35390.0,5.0,64817759.895199984,2024-11-04 8:07:18,1,0,0
544589.0785,2023-03-09 16:31:54,1,36,1,1754.0,3,8420.000000000002,5.0,22603076.168999996,2024-11-04 8:10:46,2,0,3
323384.0505,2023-06-14 16:30:42,1,37,0,4420.000000000001,2,32490.0,5.0,88703853.63919999,2024-11-04 8:12:09,1,0,3
254900.29400000005,2023-08-21 16:28:17,1,28,0,1320.0,3,41480.0,5.0,12239641.550199999,2024-11-04 8:08:40,2,0,1
277792.1745000001,2023-07-17 16:48:23,1,0,2,1258.0,3,46120.0,5.0,12902995.386799999,2024-11-04 8:10:54,2,0,2
1234242.9570000002,2023-05-03 17:04:32,1,1,0,3986.0000000000005,0,26980.0,5.0,15410321.146399997,2024-11-04 8:07:46,1,1,2
399255.37950000004,2023-07-10 16:51:12,1,28,2,2002.0,0,10450.0,5.0,126138492.03599997,2024-11-04 8:11:43,2,0,1
567020.4349999999,2023-11-23 18:00:00,1,23,0,3676.0,2,10450.0,5.0,93435847.09839998,2024-11-04 8:07:08,1,0,1
58007.095499999996,2023-11-06 17:53:25,1,2,0,2746.0,0,28720.0,5.0,7157747.1662,2024-11-04 8:12:06,0,0,2
345853.78400000004,2023-07-03 17:03:48,1,31,1,3614.0,1,41770.0,5.0,125429317.84019998,2024-11-04 8:09:17,0,0,1
185246.03900000002,2023-03-13 17:26:17,1,27,1,3614.0,2,27560.0,5.0,106848120.81279999,2024-11-04 8:10:31,0,0,1
152261.0075,2023-01-02 16:45:05,1,20,2,4172.000000000001,2,20310.0,5.0,25173776.841,2024-11-04 8:09:48,1,0,0
193880.86400000003,2023-07-10 18:16:07,1,35,0,1692.0,3,46410.0,5.0,25224655.291799996,2024-11-04 8:06:43,2,0,3
142801.07700000002,2023-11-23 17:23:16,1,12,2,3056.0,1,19730.000000000004,5.0,93191124.72539999,2024-11-04 8:11:23,0,0,0
76101.851,2023-05-18 16:16:53,1,41,1,3242.0,1,49020.0,5.0,126412819.12159999,2024-11-04 8:07:20,0,0,3
190657.196,2023-05-09 16:55:54,1,39,0,2498.0,0,13349.999999999998,5.0,18925099.738799997,2024-11-04 8:09:15,0,0,3
237649.8325,2023-08-25 18:47:28,1,19,2,3490.0,1,70770.0,5.0,58906338.48879999,2024-11-04 8:06:36,0,0,0
819214.8905,2023-12-25 17:05:00,1,29,0,1196.0,3,71930.0,5.0,7084256.070599998,2024-11-04 8:09:12,2,0,1
426733.3115,2023-08-23 16:32:59,1,41,2,3056.0,1,21180.0,5.0,46376701.7586,2024-11-04 8:10:52,0,0,3
1585411.6955000001,2023-05-31 16:25:19,1,7,0,1816.0,0,60620.0,5.0,112774567.72659999,2024-11-04 8:09:17,2,1,2
571158.3727445242,2023-10-11 16:14:28,1,8,2,2188.0,1,19440.0,5.0,118075447.72339998,2024-11-04 8:08:50,2,0,2
252252.28100000005,2023-05-15 16:37:12,1,5,1,4172.000000000001,2,74830.0,5.0,98816317.65419999,2024-11-04 8:11:30,1,0,2
515000.4115,2023-06-26 18:25:14,1,24,0,1630.0,3,49600.0,5.0,2034346.6775999998,2024-11-04 8:06:40,2,0,1
1367660.5975,2023-01-02 16:45:05,1,30,1,2746.0,0,7260.000000000001,5.0,120889383.09439997,2024-11-04 8:09:52,0,1,1
678927.767,2023-04-10 17:57:59,1,25,0,2622.0,0,41480.0,5.0,10499360.504999997,2024-11-04 8:06:40,0,0,1
973336.9225000001,2023-10-30 17:21:38,1,42,1,2788.0635172687576,2,41480.0,5.0,79316481.93179998,2024-11-04 8:11:10,0,0,3
408216.40900000004,2023-12-14 18:53:34,1,39,1,1692.0,1,37130.0,5.0,113739770.61779997,2024-11-04 8:09:17,2,0,3
699267.577,2023-10-10 17:07:27,1,7,0,3180.0,1,42350.0,5.0,120795213.33019997,2024-11-04 8:09:16,0,0,2
374406.27200000006,2023-07-25 17:42:45,1,21,0,2870.0,0,41770.0,5.0,90765323.50099997,2024-11-04 8:10:40,0,0,0
442506.25850000005,2023-09-04 16:41:19,1,33,1,4978.000000000001,2,59170.0,5.0,38105680.620799996,2024-11-04 8:09:46,1,0,3
464419.5255000001,2023-03-13 16:08:41,1,9,2,3614.0,1,35969.99999999999,5.0,65200835.950199984,2024-11-04 8:07:12,0,0,2
259102.57550000004,2023-02-24 17:00:26,1,37,0,1444.0,3,52210.0,5.0,19012574.97,2024-11-04 8:08:18,2,0,3
371374.489,2023-10-24 16:43:03,1,28,1,4978.000000000001,2,77440.0,5.0,43581659.8474,2024-11-04 8:08:26,1,0,1
1184621.496,2023-11-21 17:05:17,1,18,3,1816.0,1,17700.000000000004,5.0,132795535.65119997,2024-11-04 8:09:23,2,0,0
511508.10449999996,2023-09-26 17:07:06,1,12,0,4482.000000000001,2,29010.000000000004,5.0,114207644.09079999,2024-11-04 8:09:17,1,0,0
294351.85000000003,2023-03-31 17:36:57,1,23,0,2808.0,1,41770.0,5.0,69291493.14799999,2024-11-04 8:08:08,0,0,1
9824.772,2023-10-13 16:08:26,1,27,1,2126.0,1,26110.0,5.0,48989354.8374,2024-11-04 8:10:31,2,0,1
228554.4835,2023-06-30 16:31:46,1,11,0,3552.0,1,38000.0,5.0,118987986.95499998,2024-11-04 8:09:48,0,0,0
229724.98200000002,2023-02-03 18:15:15,1,40,1,1878.0,1,35680.0,5.0,51106761.2416,2024-11-04 8:10:20,2,0,3
206084.75000000003,2023-06-22 16:47:47,1,41,2,3614.0,0,9290.0,5.0,5118741.181799999,2024-11-04 8:08:03,0,0,3
222433.352,2023-01-17 18:42:28,1,33,0,3304.0,2,16540.0,5.0,57977286.075799994,2024-11-04 8:09:02,0,0,3
840533.314,2023-08-24 18:54:06,1,30,0,4172.000000000001,2,71640.0,5.0,79723807.07299998,2024-11-04 8:06:33,1,0,1
1299618.1765,2023-05-01 18:28:00,1,15,2,1692.0,1,83240.0,5.0,9339569.8546,2024-11-04 8:07:16,2,1,0
567979.86,2023-05-15 16:25:29,1,19,1,2188.0,0,71930.0,5.0,110367957.49679998,2024-11-04 8:06:54,2,0,0
192883.062,2023-01-30 17:28:00,1,19,0,3118.0,1,31910.0,5.0,6745066.398599999,2024-11-04 8:11:28,0,0,0
163774.10749999998,2023-07-05 16:08:25,1,42,0,4110.000000000001,2,48150.0,5.0,32338563.5924,2024-11-04 8:06:25,1,0,3
153047.736,2023-02-06 16:26:29,1,33,1,2436.0,1,49310.0,5.0,95986910.47359999,2024-11-04 8:09:34,0,0,3
741405.523,2023-01-24 16:00:14,1,31,2,2622.0,1,39160.0,5.0,82244075.59639998,2024-11-04 8:10:06,0,0,1
317090.22250000003,2023-11-24 17:11:27,1,34,2,2188.0,0,30750.0,5.0,147874004.2456,2024-11-04 8:11:35,2,0,3
27420.6265,2023-02-28 16:28:25,1,20,0,2126.0,1,43510.0,5.0,104390037.06259999,2024-11-04 8:08:52,2,0,0
564084.5945,2023-11-13 17:34:15,1,31,1,4234.000000000001,2,44380.0,5.0,109669197.019,2024-11-04 8:08:57,1,0,1
261577.89200000002,2023-10-11 18:50:24,1,24,2,1196.0,3,32780.0,5.0,3939908.3041999997,2024-11-04 8:09:24,2,0,1
481746.74100000004,2023-12-06 17:27:14,1,7,2,2250.0,0,9870.0,5.0,148792196.6384,2024-11-04 8:10:13,2,0,2
41063.65,2023-12-26 16:07:28,1,14,1,2126.0,1,74830.0,5.0,142729181.2514,2024-11-04 8:11:40,2,0,0
140613.58800000002,2023-03-10 17:33:12,1,4,1,1320.0,3,6100.000000000001,5.0,19777388.1734,2024-11-04 8:10:57,2,0,2
134761.09550000002,2023-09-13 16:18:07,1,22,0,2374.0,0,75410.0,5.0,172941162.3782,2024-11-04 8:07:16,2,0,1
1322644.3765,2023-01-06 17:30:07,1,12,0,1382.0,3,29010.000000000004,5.0,2511890.0316,2024-11-04 8:07:49,2,1,0
1429601.0755,2023-08-03 17:42:02,1,13,2,1754.0,3,67000.0,5.0,2388859.3917999994,2024-11-04 8:09:15,2,1,0
104788.6585,2023-12-04 16:10:04,1,25,0,3614.0,1,46410.0,5.0,106155162.26359999,2024-11-04 8:07:19,0,0,1
103714.1025,2023-04-25 16:53:22,1,21,1,1692.0,3,42350.0,5.0,6979375.053599998,2024-11-04 8:11:34,2,0,0
206219.0695,2023-04-12 17:39:29,1,2,2,4172.000000000001,2,41770.0,5.0,111835994.19999997,2024-11-04 8:12:09,1,0,2
421437.28550000006,2023-11-10 16:06:27,1,5,0,2994.0,0,12770.0,5.0,119216791.21619998,2024-11-04 8:07:29,0,0,2
362087.255,2023-02-10 16:01:04,1,27,1,2788.0635172687576,2,35680.0,5.0,75530202.8344,2024-11-04 8:09:59,0,0,1
179451.112,2023-08-14 17:41:24,1,30,2,3180.0,1,28140.0,5.0,41524057.93799999,2024-11-04 8:08:04,0,0,1
723003.7515,2023-01-30 17:47:18,1,25,1,4234.000000000001,2,76860.0,5.0,115282042.25359999,2024-11-04 8:08:44,1,0,1
17231.533000000003,2023-08-21 16:07:13,1,11,2,4110.000000000001,4,16250.0,5.0,67194765.41239999,2024-11-04 8:10:53,1,0,0
1338052.742,2023-05-11 16:30:04,1,1,2,4234.000000000001,2,26400.0,5.0,29991906.6248,2024-11-04 8:11:18,1,1,2
849551.909,2023-10-16 17:47:41,1,36,1,1444.0,3,39450.0,5.0,26633482.569799997,2024-11-04 8:09:45,2,0,3
1197170.775,2023-08-08 17:44:21,1,38,0,1692.0,3,72220.0,5.0,10584455.457799997,2024-11-04 8:10:15,2,0,3
121674.5385,2023-11-24 17:29:06,1,13,0,1630.0,3,10450.0,5.0,23002814.172799997,2024-11-04 8:07:15,2,0,0
665553.3825000001,2023-11-03 18:33:50,1,18,0,2746.0,0,25530.0,5.0,107233874.68099998,2024-11-04 8:10:25,0,0,0
14391.635,2023-02-17 16:08:54,1,9,2,3924.0,2,10450.0,5.0,96487364.00719997,2024-11-04 8:11:28,1,0,2
396166.0310000001,2023-11-27 18:26:02,1,41,0,4048.0000000000005,2,80920.0,5.0,59274686.5712,2024-11-04 8:06:44,1,0,3
811884.8835,2023-07-25 18:41:02,1,8,0,3738.0,1,13640.0,5.0,6140921.987199999,2024-11-04 8:10:58,1,0,2
43097.631,2023-05-17 16:03:51,1,27,2,3366.0,2,22630.0,5.0,98655202.55999999,2024-11-04 8:07:46,0,0,1
642603.9365,2023-07-20 18:23:13,1,13,2,1320.0,3,75410.0,5.0,24720482.5732,2024-11-04 8:08:44,2,0,0
276890.31500000006,2023-12-08 17:24:44,1,28,0,1134.0,3,25530.0,5.0,4644470.7106,2024-11-04 8:10:39,3,0,1
702702.3184999999,2023-01-12 17:57:06,1,28,0,3862.0,0,52500.0,5.0,161605979.10259998,2024-11-04 8:11:36,1,0,1
190177.4835,2023-05-01 16:58:41,1,30,2,3428.0,2,3490.0000000000005,5.0,80555714.37379998,2024-11-04 8:09:35,0,0,1
1034932.0075000001,2023-05-22 17:34:50,1,25,0,3428.0,2,36840.0,5.0,58308591.07559999,2024-11-04 8:11:49,0,0,1
362643.72150000004,2023-06-08 16:43:06,1,28,1,3614.0,1,26689.999999999993,5.0,108828512.44159998,2024-11-04 8:07:32,0,0,1
1362652.399,2023-03-08 16:20:43,1,12,0,1630.0,3,65840.0,5.0,6927157.696199999,2024-11-04 8:12:20,2,1,0
592310.878,2023-02-27 17:14:10,1,25,2,3304.0,0,49310.0,5.0,148653842.95639998,2024-11-04 8:10:16,0,0,1
319834.1780000001,2023-03-27 18:47:56,1,23,0,3552.0,2,40320.0,5.0,76484248.17059998,2024-11-04 8:12:19,0,0,1
1899.9215,2023-09-13 16:55:14,1,20,0,2788.0635172687576,1,38580.0,5.0,64235633.05899999,2024-11-04 8:09:12,0,0,0
127757.293,2023-12-04 17:06:43,1,33,1,1444.0,3,22920.0,5.0,24343208.446799997,2024-11-04 8:08:48,2,0,3
428728.91550000006,2023-02-08 17:59:42,1,9,1,4792.000000000001,2,51630.0,5.0,118008502.3934,2024-11-04 8:09:38,1,0,2
1266345.3175000001,2023-09-20 16:59:45,1,11,2,3738.0,1,33070.0,5.0,58431324.1806,2024-11-04 8:06:26,1,1,0
1218201.371,2023-08-10 16:28:55,1,6,0,1692.0,3,13060.0,5.0,8755062.739999998,2024-11-04 8:08:00,2,1,2
1255849.208,2023-08-07 16:37:06,1,8,1,1196.0,3,33070.0,5.0,100810990.95339999,2024-11-04 8:10:17,2,1,2
303120.99450000003,2023-06-21 16:00:51,1,30,1,2994.0,0,40610.0,5.0,82267283.31079999,2024-11-04 8:10:06,0,0,1
488865.6745000001,2023-01-18 16:47:29,1,10,1,3552.0,1,16540.0,5.0,89184223.57379998,2024-11-04 8:07:07,0,0,2
1527328.1060000001,2023-09-28 17:53:43,1,33,2,4048.0000000000005,2,34520.0,5.0,81354744.07919998,2024-11-04 8:08:26,1,1,3
286388.62250000006,2023-04-10 16:38:45,1,29,0,2436.0,1,41190.0,5.0,84463090.13479999,2024-11-04 8:07:41,0,0,1
72091.4545,2023-04-26 18:35:50,1,12,0,3552.0,2,12190.000000000002,5.0,115139225.54959998,2024-11-04 8:09:21,0,0,0
185917.6365,2023-03-16 16:02:01,1,43,0,3676.0,4,15380.000000000002,5.0,89928953.17819999,2024-11-04 8:11:06,1,0,3
860278.2805,2023-05-01 16:11:56,1,1,0,1568.0,3,46700.0,5.0,13719282.1106,2024-11-04 8:09:44,2,0,2
16598.3125,2023-06-05 17:08:37,1,19,2,2994.0,0,79180.0,5.0,160346811.829,2024-11-04 8:09:03,0,0,0
125819.2545,2023-04-06 17:24:16,1,24,2,2560.0,1,23790.0,5.0,76071390.7194863,2024-11-04 8:06:26,0,0,1
1035814.6784999999,2023-02-21 16:14:16,1,37,2,2870.0,1,51340.0,5.0,30516014.174999997,2024-11-04 8:09:05,0,0,3
697559.8004999999,2023-01-18 17:03:54,1,18,0,3924.0,2,41190.0,5.0,15455695.2034,2024-11-04 8:10:57,1,0,0
687293.953,2023-04-10 16:44:52,1,4,0,1134.0,3,45540.0,5.0,9221597.3064,2024-11-04 8:07:58,3,0,2
320831.98000000004,2023-01-18 17:53:37,1,35,1,1878.0,0,24370.000000000004,5.0,168417145.74419996,2024-11-04 8:06:52,2,0,3
233927.26349999997,2023-06-26 18:39:52,1,6,1,3738.0,0,38580.0,5.0,215873500.04199997,2024-11-04 8:08:59,1,0,2
263976.45450000005,2023-12-11 17:26:22,1,21,2,3366.0,1,20310.0,5.0,75926072.88579999,2024-11-04 8:11:22,0,0,0
1025855.8470000001,2023-12-05 17:51:28,1,28,2,3428.0,0,13060.0,5.0,205202860.7422,2024-11-04 8:06:35,0,0,1
890193.152,2023-03-13 16:41:12,1,23,2,3118.0,1,57720.0,5.0,35754709.3986,2024-11-04 8:09:14,0,0,1
614300.899,2023-01-31 16:58:42,1,25,2,3738.0,2,27850.0,5.0,45760507.18779999,2024-11-04 8:07:40,1,0,1
412418.6905,2023-05-15 17:02:15,1,0,2,1754.0,3,15090.000000000002,5.0,116565309.84599997,2024-11-04 8:08:51,2,0,2
1266479.6369999999,2023-10-12 16:57:36,1,26,1,1258.0,3,24370.000000000004,5.0,6165468.6082,2024-11-04 8:08:35,2,1,1
663557.7785,2023-06-26 16:10:57,1,33,1,2498.0,1,39160.0,5.0,90998144.482,2024-11-04 8:12:14,0,0,3
275431.989,2023-10-16 16:06:05,1,30,0,4420.000000000001,2,23210.0,5.0,90266506.40879998,2024-11-04 8:08:22,1,0,1
81647.3275,2023-03-31 18:57:11,1,39,1,3304.0,1,8420.000000000002,5.0,109216646.58819999,2024-11-04 8:10:32,0,0,3
1039614.0014999999,2023-08-11 16:43:45,1,23,0,1382.0,3,36260.0,5.0,21632071.349199995,2024-11-04 8:11:29,2,0,1
77848.00450000001,2023-02-13 17:02:27,1,8,1,1630.0,3,18280.0,5.0,21971707.3234,2024-11-04 8:06:37,2,0,2
956873.1895,2023-12-05 16:19:23,1,24,2,1754.0,3,70770.0,5.0,25587647.7478,2024-11-04 8:08:24,2,0,1
436001.357,2023-03-27 18:52:04,1,12,0,3304.0,0,63810.0,5.0,12389747.8568,2024-11-04 8:11:56,0,0,0
1208530.367,2023-07-17 16:22:23,1,7,3,4234.000000000001,2,46120.0,5.0,94998351.10059997,2024-11-04 8:11:59,1,0,2
114056.704,2023-06-13 17:52:56,1,6,2,2188.0,1,51050.0,5.0,81406068.83219998,2024-11-04 8:06:34,2,0,2
358230.36650000006,2023-12-29 16:38:21,1,27,1,1878.0,1,15669.999999999998,5.0,127973091.61279997,2024-11-04 8:08:12,2,0,1
442218.43100000004,2023-04-25 17:33:27,1,23,2,1196.0,3,51920.0,5.0,2418017.8022,2024-11-04 8:08:50,2,0,1
723636.972,2023-08-14 17:12:27,1,15,0,2126.0,1,17700.000000000004,5.0,12447023.305799996,2024-11-04 8:11:40,2,0,0
806454.538,2023-05-17 17:28:25,1,42,1,2188.0,0,41770.0,5.0,127305125.98679997,2024-11-04 8:09:01,2,0,3
239069.7815,2023-05-05 17:32:18,1,5,1,1692.0,3,49600.0,5.0,1923514.9645999996,2024-11-04 8:09:21,2,0,2
141764.898,2023-01-02 16:27:18,1,5,2,2436.0,0,9870.0,5.0,96318215.47339998,2024-11-04 8:09:09,0,0,2
148576.81550000003,2023-01-19 16:11:12,1,33,2,1320.0,3,49020.0,5.0,76071390.7194863,2024-11-04 8:06:33,2,0,3
471903.04050000006,2023-06-06 18:53:35,1,14,1,3366.0,1,49890.0,5.0,118815119.23619998,2024-11-04 8:11:58,0,0,0
1194311.6885,2023-12-11 16:57:41,1,16,0,3986.0000000000005,0,36260.0,5.0,108927740.29739998,2024-11-04 8:07:48,1,0,0
83911.5705,2023-04-03 16:43:29,1,29,0,2126.0,0,42060.0,5.0,147717649.70819998,2024-11-04 8:10:33,2,0,1
1478762.0125,2023-07-05 17:49:26,1,17,2,1940.0,0,39740.0,5.0,107094777.16199999,2024-11-04 8:09:01,2,1,0
499496.10349999997,2023-02-28 16:46:55,1,2,1,3924.0,0,32780.0,5.0,163352359.61119998,2024-11-04 8:12:03,1,0,2
230051.1865,2023-12-19 17:11:31,1,40,0,4172.000000000001,0,17410.000000000004,5.0,99641084.11979999,2024-11-04 8:09:02,1,0,3
204146.7115,2023-02-13 18:42:09,1,41,2,2312.0,0,81500.0,5.0,140004952.6226,2024-11-04 8:10:32,2,0,3
23103.214,2023-11-15 16:08:52,1,13,2,2312.0,1,16830.000000000004,5.0,92434047.42679998,2024-11-04 8:08:25,2,0,0
613744.4325,2023-07-26 16:44:22,1,10,0,3738.0,0,42930.0,5.0,10587282.038399996,2024-11-04 8:07:45,1,0,2
327221.7505,2023-02-06 18:59:44,1,28,1,1506.0,3,16830.000000000004,5.0,11916518.757399999,2024-11-04 8:09:49,2,0,1
79613.3465,2023-04-24 16:47:20,1,0,2,1506.0,3,3780.0000000000005,5.0,13810625.2942,2024-11-04 8:12:03,2,0,2
672480.431,2023-12-08 16:16:02,1,26,1,3180.0,2,47860.0,5.0,86871039.27119999,2024-11-04 8:06:32,0,0,1
64204.98100000001,2023-02-20 16:52:03,1,39,0,4482.000000000001,2,32200.0,5.0,54167352.961799994,2024-11-04 8:09:12,1,0,3
201076.55150000003,2023-08-07 16:06:32,1,10,0,4358.000000000001,0,64680.0,5.0,20116280.310599998,2024-11-04 8:10:07,1,0,2
472555.4495000001,2023-12-27 16:48:30,1,14,2,1816.0,0,40900.0,5.0,108598220.50639997,2024-11-04 8:10:57,2,0,0
93736.0825,2023-12-08 16:45:12,1,9,0,1196.0,3,51050.0,5.0,22368172.444399998,2024-11-04 8:07:15,2,0,2
637058.46,2023-04-27 16:27:41,1,5,0,4296.000000000001,2,4940.0,5.0,88414501.04619999,2024-11-04 8:07:03,1,0,2
226616.445,2023-10-31 16:49:13,1,22,2,3366.0,1,48440.0,5.0,13324602.198399996,2024-11-04 8:09:14,0,0,1
567289.074,2023-12-14 17:31:18,1,17,2,1320.0,3,23790.0,5.0,15798604.0604,2024-11-04 8:10:41,2,0,0
986922.3805000001,2023-06-02 16:27:08,1,30,1,1568.0,3,46410.0,5.0,23697855.4656,2024-11-04 8:12:17,2,0,1
181504.2815,2023-12-01 17:04:00,1,42,2,2436.0,0,9870.0,5.0,91817704.0886,2024-11-04 8:10:37,0,0,3
